1415,BISERICA SFANTA PARASCHEVA,ARGINESTI,MEHEDINTI,
1416,BISERICA CUTUILOR,BROSTENI,MEHEDINTI,
1417,CULA CUTUI,BROSTENI,MEHEDINTI,
1418,BISERICA SFANTA PARASCHEVA,BUICESTI,MEHEDINTI,
1419,CONACUL RADUTESTILOR,BUTOIESTI,MEHEDINTI,
1420,MUZEUL SATULUI CERNETI,CERNETI,MEHEDINTI,
1421,BUST TUDOR VLADIMIRESCU,CERNETI,MEHEDINTI,
1422,MANASTIREA CERNETI,CERNETI,MEHEDINTI,
1423,BISERICA SFANTUL NICOLAE,CERNETI,MEHEDINTI,
1424,CULA TUDOR VLADIMIRESCU,CERNETI,MEHEDINTI,
1425,CULA NISTOR,CERNETI,MEHEDINTI,
1426,CETATEA TRICULE,CETATEA TRICULE,MEHEDINTI,
1427,BISERICA SFINTII VOIEVOZI,CORCOVA,MEHEDINTI,
1428,CONACUL ANTON BIBESCU,CORCOVA,MEHEDINTI,
1429,PODGORIA CORCOVA,CORCOVA,MEHEDINTI,
1430,BISERICA SFINTII VOIEVOZI,CUJMIR,MEHEDINTI,
1431,BUSTUL DECEBAL,DROBETA TURNU SEVERIN,MEHEDINTI,
1432,CETATEA MEDIEVALA A SEVERINULUI,DROBETA TURNU SEVERIN,MEHEDINTI,
1433,PALATUL TH. COSTESCU,DROBETA TURNU SEVERIN,MEHEDINTI,
1434,BUSTUL TRAIAN,DROBETA TURNU SEVERIN,MEHEDINTI,
1435,EPISCOPIA SEVERINULUI,DROBETA TURNU SEVERIN,MEHEDINTI,
1436,BANCA COMERCIALA ROMANA,DROBETA TURNU SEVERIN,MEHEDINTI,
1437,MONUMENTUL EROILOR,DROBETA TURNU SEVERIN,MEHEDINTI,
1438,COLEGIUL NATIONAL TRAIAN,DROBETA TURNU SEVERIN,MEHEDINTI,
1439,BUST TRAIAN PARCUL TRAIAN,DROBETA TURNU SEVERIN,MEHEDINTI,
1440,CASA DR. POPESCU CRIVINA,DROBETA TURNU SEVERIN,MEHEDINTI,
1441,HALA RADU NEGRU,DROBETA TURNU SEVERIN,MEHEDINTI,
1442,BISERICA INVIEREA DOMNULUI,DROBETA TURNU SEVERIN,MEHEDINTI,
1443,CASTELUL DE APA,DROBETA TURNU SEVERIN,MEHEDINTI,
1444,SCOALA PRIMARA DE FETE,DROBETA TURNU SEVERIN,MEHEDINTI,
1445,SCOALA PRIMARA DE BAIETI,DROBETA TURNU SEVERIN,MEHEDINTI,
1446,MUZEUL REGIUNII PORTILE DE FIER,DROBETA TURNU SEVERIN,MEHEDINTI,
1447,BISERICA SFANTUL GHEORGHE,DROBETA TURNU SEVERIN,MEHEDINTI,
1448,TERMELE DROBETEI,DROBETA TURNU SEVERIN,MEHEDINTI,
1449,PICIORUL POD TRAIAN,DROBETA TURNU SEVERIN,MEHEDINTI,
1450,MONUMENT CRIPTA EROILOR,DROBETA TURNU SEVERIN,MEHEDINTI,
1451,BIBLIOTECA JUDETEANA,DROBETA TURNU SEVERIN,MEHEDINTI,
1452,MUZEUL DE ARTA,DROBETA TURNU SEVERIN,MEHEDINTI,
1453,BUST GHEORGHE ANGHEL,DROBETA TURNU SEVERIN,MEHEDINTI,
1454,BISERICA ADORMIREA MAICII DOMNULUI,DROBETA TURNU SEVERIN,MEHEDINTI,
1455,MONUMENT MARIUS VORVOREANU,DROBETA TURNU SEVERIN,MEHEDINTI,
1456,PAROHIA ROMANO CATOLICA,DROBETA TURNU SEVERIN,MEHEDINTI,
1457,SINAGOGA SEVERIN,DROBETA TURNU SEVERIN,MEHEDINTI,
1458,PORTUL SEVERIN,DROBETA TURNU SEVERIN,MEHEDINTI,
1459,MONUMENT CAROL I,DROBETA TURNU SEVERIN,MEHEDINTI,
1460,MONUMENTUL MARINARILOR,DROBETA TURNU SEVERIN,MEHEDINTI,
1461,CASA MATACHE,DROBETA TURNU SEVERIN,MEHEDINTI,
1462,BISERICA SFANTUL ILIE TESVITEANUL,DROBETA TURNU SEVERIN,MEHEDINTI,
1463,MUZEUL PAROHIAL,ESELNITA,MEHEDINTI,
1464,BISERICA SFANTUL CALINIC,FANTANA DOMNEASCA,MEHEDINTI,
1465,MANASTIREA GURA MOTRULUI,GURA MOTRULUI,MEHEDINTI,
1466,BISERICA ADORMIREA MAICII DOMNULUI,GURA VAII,MEHEDINTI,
1467,BISERICA SFANTUL GHEORGHE,HINOVA,MEHEDINTI,
1468,MANASTIREA MRACONIA,MANASTIREA MRACONIA,MEHEDINTI,
1469,MONUMENT EROI ROMANIA MARE,MONUMENT EROI ROMANIA MARE,MEHEDINTI,
1470,MONUMENT PORTILE DE FIER,MONUMENT PORTILE DE FIER,MEHEDINTI,
1471,MUZEUL PORTILE DE FIER,MUZEUL PORTILE DE FIER,MEHEDINTI,
1472,PALATUL GHEORGHE PLESA,OBARSIA DE CAMP,MEHEDINTI,
1473,BISERICA SFANTUL NICOLAE,OBARSIA DE CAMP,MEHEDINTI,
1474,STATUIE MIHAI EMINESCU,ORSOVA,MEHEDINTI,
1475,FAR ORSOVA,ORSOVA,MEHEDINTI,
1476,MONUMENTUL EROILOR,ORSOVA,MEHEDINTI,
1477,MONUMENT DEZRADACINATI 1950,ORSOVA,MEHEDINTI,
1478,BISERICA SFANTUL NICOLAE,ORSOVA,MEHEDINTI,
1479,BISERICA ROMANO-CATOLICA,ORSOVA,MEHEDINTI,
1480,BISERICA GRECESCU,DROBETA TURNU SEVERIN,MEHEDINTI,
1481,BISERICA SFANTUL ANDREI,DROBETA TURNU SEVERIN,MEHEDINTI,
1482,BUST MIHAI EMINESCU,DROBETA TURNU SEVERIN,MEHEDINTI,
1483,MONUMENT VICTIMELE COMUNISM,DROBETA TURNU SEVERIN,MEHEDINTI,
1484,MANASTIREA TOPOLNITA,TOPOLNITA,MEHEDINTI,mail
1485,PODUL LUI DUMNEZEU,Ponoarele,MEHEDINTI,mail
1486,BISERICA ADORMIREA MAICII DOMNULUI,ORSOVA,MEHEDINTI,
1487,MANASTIREA SFANTA ANA,ORSOVA,MEHEDINTI,
1488,STATUIA DANUBIA,STATUIA DANUBIA,MEHEDINTI,
1489,STATUIA LUI DECEBAL,STATUIA LUI DECEBAL,MEHEDINTI,
1490,BUST MIHAI VITEAZUL,STREHAIA,MEHEDINTI,
1491,MONUMENTUL EROILOR,STREHAIA,MEHEDINTI,
1492,MANASTIREA STREAHAIA,STREHAIA,MEHEDINTI,
1493,BISERICA SFANTA PARASCHEVA,STREHAIA,MEHEDINTI,
1494,BISERICA MARTIRII BRANCOVINENI,STREHAIA,MEHEDINTI,
1495,CIMITIRUL VIRCIOROVA,VIRCIOROVA,MEHEDINTI,
1496,MANASTIREA VODITA,VODITA,MEHEDINTI,
1497,RUINELE MANASTIRII VODITA,VODITA,MEHEDINTI,
1498,Biserica de lemn “Sfintii Apostoli” din Brebina,BREBINA,MEHEDINTI,
1499,Manastirea Baia de Arama,BAIA DE ARAMA,MEHEDINTI,
1500,Statuia Constantin Brancoveanu,BAIA DE ARAMA,MEHEDINTI,
1501,"Biserica de lemn “Sfantul Nicolae""",Ponoarele,MEHEDINTI,
1502,Pestera Ponoarele,Ponoarele,MEHEDINTI,
1503,"Biserica ,,Sf. Apostoli,, Comanesti",Comanesti,MEHEDINTI,
1504,"Biserica ,,Sfantul Stefan ,, Gornovita",Gornovita,MEHEDINTI,
1505,BISERICA SF. NICOLAE,Costesti,MEHEDINTI,
1506,Manastirea Cosustea-Crivelnic,Firizu,MEHEDINTI,
1507,Pestera Baluta,Baluta,MEHEDINTI,
1508,Manastirea Jiana,Jiana,MEHEDINTI,
1509,"Biserica ,, Pogorarea Sfantului Duh,,",Garla Mare,MEHEDINTI,
1510,"Biserica ,, Sfantul Nicolae,,",Patulele,MEHEDINTI,
1511,"Biserica ""Sf. Petru şi Pavel,, Viasu",Viasu,MEHEDINTI,
1512,Statiunea balenoclimaterica Bala,Bala,MEHEDINTI,
COD,DENUMIRE,LOCALITATE,JUDET
1513,CASA ZARZAZA,ALEXANDRIA,TELEORMAN
1514,PODUL METALIC PESTE RAUL VEDEA,ALEXANDRIA,TELEORMAN
1515,RUINELE CETATII ROMANE TURRIS,ALEXANDRIA,TELEORMAN
1516,CLADIREA SCOLII GIMNAZIALE NR. 5,ALEXANDRIA,TELEORMAN
1517,GARA,ALEXANDRIA,TELEORMAN
1518,MUZEUL JUDETEAN TELEORMAN,ALEXANDRIA,TELEORMAN
1519,CATEDRALA SFANTUL ALEXANDRU,ALEXANDRIA,TELEORMAN
1520,BISERICA ADORMIREA MAICII DOMNULUI,ALEXANDRIA,TELEORMAN
1521,BISERICA SFINTII APOSTOLI PETRU SI PAVEL,ALEXANDRIA,TELEORMAN
1522,BUSTUL LUI CUZA,ALEXANDRIA,TELEORMAN
1523,MONUMENT RMI,ALEXANDRIA,TELEORMAN
1524,STATUIA LUI LIVIU VASILICA,ALEXANDRIA,TELEORMAN
1525,RUINELE CURTII LUI CONSTANTIN AGA BALACEANU,BALACI,TELEORMAN
1526,BISERICA ADORMIREA MAICII DOMNULUI,BALACI,TELEORMAN
1527,MANASTIREA SFANTUL PANTELIMON,BALACI,TELEORMAN
1528,RUINELE MANASTIRII,BALDOVINESTI,TELEORMAN
1529,BISERICA DE LEMN,BUJORENI,TELEORMAN
1530,BISERICA SFANTUL DUMITRU,COSETENI,TELEORMAN
1531,EXPOZITIA MEMORIALA GALA GALACTION,DIDESTI,TELEORMAN
1532,BISERICA DE LEMN SFANTA PARASCHEVA,DRACESTI,TELEORMAN
1533,CASA MEMORIALA ANTON SI MARIA POPESCU,DRACSANI,TELEORMAN
1534,MUZEUL DE ETNOGRAFIE,DRACSANI,TELEORMAN
1535,CULA LUI COSTEA,FRASINET,TELEORMAN
1536,MONUMENTUL COMEMORATIV AL ADUNARII DE LA ISLAZ,ISLAZ,TELEORMAN
1537,SITUL ARHEOLOGIC DE LA BISERICA,MAGURA,TELEORMAN
1538,CONACUL MANU,MERI,TELEORMAN
1539,BISERICA DE LEMN,MERISANI,TELEORMAN
1540,MONUMENT COMEMORATIV SARJA,PRUNARU,TELEORMAN
1541,AQUAVENTURA,ROSIORI,TELEORMAN
1542,CETATEA CAZACILOR,ROSIORI,TELEORMAN
1543,CASA MAMUT,ROSIORI,TELEORMAN
1544,CASA DAIA,ROSIORI,TELEORMAN
1545,PRIMARIA,ROSIORII DE VEDE,TELEORMAN
1546,BUSTUL LUI NICOLAE BALCESCU,ROSIORII DE VEDE,TELEORMAN
1547,MUZEUL MUNICIPAL DE ISTORIE,ROSIORII DE VEDE,TELEORMAN
1548,GARA,ROSIORII DE VEDE,TELEORMAN
1549,CASA MEMORIALA ZAHARIA STANCU,SALCIA,TELEORMAN
1550,BISERICA DE LEMN,SERICU,TELEORMAN
1551,CENTRUL MEMORIAL MARIN PREDA,SILISTEA GUMESTI,TELEORMAN
1552,SCHITUL MARE MUCENIC FANURIE,SILISTEA GUMESTI,TELEORMAN
1553,MUZEUL DE ETNOGRAFIE,STEJARU,TELEORMAN
1554,RUINELE CURTILOR BALACEANU,TATARASTII DE SUS,TELEORMAN
1555,MANASTIREA SFANTA ECATERINA,TATARASTII DE SUS,TELEORMAN
1556,CASA ANGELESCU,TURNU MAGURELE,TELEORMAN
1557,CLUBUL COPIILOR,TURNU MAGURELE,TELEORMAN
1558,TURNUL DE APA,TURNU MAGURELE,TELEORMAN
1559,PARCUL CENTRAL,TURNU MAGURELE,TELEORMAN
1560,MONUMENTUL INDEPENDENTEI,TURNU MAGURELE,TELEORMAN
1561,BUSTUL LUI PRAPORGESCU,TURNU MAGURELE,TELEORMAN
1562,STATUIA DOROBANTULUI,TURNU MAGURELE,TELEORMAN
1563,BISERICA SFANTUL HARALAMBIE,TURNU MAGURELE,TELEORMAN
1564,STATUIA LUI MIRCEA CEL BATRAN,TURNU MAGURELE,TELEORMAN
1565,TRIBUNALUL,TURNU MAGURELE,TELEORMAN
1566,COMPLEXUL DE ODIHNA SI RECREERE STRAND,VEDEA,TELEORMAN
1567,BISERICA DE LEMN SFANTA PARASCHEVA,VIDELE,TELEORMAN
COD,DENUMIRE,LOCALITATE,JUDET
1568,BISERICA SFANTA PARASCHEVA,ALUNISU,OLT
1569,BISERICA SFINTII VOIEVOZI,BABICIU,OLT
1570,MUZEUL SATESC,BABICIU,OLT
1571,BISERICA DE LEMN,BALDOVINESTI,OLT
1572,CASA MEMORIALA MIHAIL DRUMES,BALS,OLT
1573,BISERICA CONSTANTIN SI ELENA,BALS,OLT
1574,BISERICA SFANTUL DUMITRU,BALS,OLT
1575,BISERICA SFANTA PARASCHEVA,BALS,OLT
1576,BISERICA ADORMIREA MAICII DOMNULUI,BARASTII DE CEPTURI,OLT
1577,BISERICA ADORMIREA MAICII DOMNULUI,BREBENI,OLT
1578,BISERICA SFANTUL NICOLAE,BREZAICA,OLT
1579,BISERICA SFANTA PARASCHEVA,CAMPU MARE,OLT
1580,BISERICA ADORMIREA MAICII DOMNULUI,CARACAL,OLT
1581,BISERICA SFANTA TREIME,CARACAL,OLT
1582,BISERICA SFANTUL IOAN BOTEZATORUL,CARACAL,OLT
1583,BISERICA SFANTUL VASILE,CARACAL,OLT
1584,BISERICA TOTI SFINTII,CARACAL,OLT
1585,BUST TOMA RUSCA,CARACAL,OLT
1586,CASA MEMORIALA IANCU JIANU,CARACAL,OLT
1587,CASA NICOLAE TITULESCU,CARACAL,OLT
1588,CLUBUL COPIILOR,CARACAL,OLT
1589,CONACUL HAGIESCU,CARACAL,OLT
1590,JUDECATORIA CARACAL,CARACAL,OLT
1591,MONUMENTUL EROILOR,CARACAL,OLT
1592,MONUMENTUL RECUNOSTINTEI,CARACAL,OLT
1593,MUZEUL ROMANATIULUI,CARACAL,OLT
1594,PARCUL POROINEANU,CARACAL,OLT
1595,PRIMARIA CARACAL,CARACAL,OLT
1596,STATUIA CERES,CARACAL,OLT
1597,TEATRUL DE VARA,CARACAL,OLT
1598,TEATRUL NATIONAL,CARACAL,OLT
1599,FAR CARACAL,CARACAL,OLT
1600,CONACUL CEZIENI,CEZIENI,OLT
1601,BISERICA SFANTUL DUMITRU,CEZIENI,OLT
1602,BISERICA ADORMIREA MAICII DOMNULUI,CHILIA,OLT
1603,MUZEUL DE SCULPTURA,CHILIA,OLT
1604,BISERICA SFANTUL NICOLAE,CILIENI,OLT
1605,BISERICA ADORMIREA MAICII DOMNULUI,COLIBASI,OLT
1606,BISERICA SFANTUL NICOLAE,COMANCA,OLT
1607,MONUMENTUL EROILOR,CORABIA,OLT
1608,PRIMARIA CORABIA,CORABIA,OLT
1609,BISERICA SFANTA TREIME,CORABIA,OLT
1610,MUZEUL DE ARHEOLOGIE,CORABIA,OLT
1611,BUST ALEXANDRU IOAN CUZA,CORABIA,OLT
1612,BISERICA SFANTUL SPIRIDON,CORABIA,OLT
1613,CETATEA SUCIDAVA,CORABIA,OLT
1614,BISERICA ADORMIREA MAICII DOMNULUI,CORBENI,OLT
1615,BISERICA INTAMPINAREA MAICII DOMNULUI,CURTISOARA,OLT
1616,CONACUL BOIERULUI IOAN MARIAN,CURTISOARA,OLT
1617,BISERICA ADORMIREA MAICII DOMNULUI,DRAGANESTI-OLT,OLT
1618,BISERICA SFANTUL NICOLAE,FAGETELU,OLT
1619,BISERICA ADORMIREA MAICII DOMNULUI,FILIE,OLT
1620,BISERICA ADORMIREA MAICII DOMNULUI,FRUNZARU,OLT
1621,PARCUL CONSTANTIN BRANCUSI,FRUNZARU,OLT
1622,BISERICA SFANTUL NICOLAE,GIUVARASTI,OLT
1623,BISERICA SFANTUL NICOLAE,GOSTAVATU,OLT
1624,TURNUL MEDIEVAL,HOTARANI,OLT
1625,BISERICA SFINTII VOIEVOZI,HOTARANI,OLT
1626,BISERICA SFANTA PARASCHEVA,IANCU JIANU,OLT
1627,BISERICA ADORMIREA MAICII DOMNULUI,IZVOARELE,OLT
1628,BISERICA SFANTA PARASCHEVA,IZVORU,OLT
1629,CONACUL IZVORU,IZVORU,OLT
1630,BISERICA ADORMIREA MAICII DOMNULUI,LIICENI,OLT
1631,CONACUL PAUL LAZAR,LIICENI,OLT
1632,BISERICA SFINTII APOSTOLI,MAMURA,OLT
1633,BISERICA DE LEMN,MOMAIU,OLT
1634,BISERICA SFANTUL NICOLAE,OBOGA,OLT
1635,MANASTIREA CALUIU,OBOGA,OLT
1636,BISERICA SFANTA PARASCHEVA,OPTASANI,OLT
1637,CIMITIRUL VESEL,PIETRIS,OLT
1638,BISERICA SFINTII VOIEVOZI,PLESOIU,OLT
1639,CONACUL BOIERESC,PLESOIU,OLT
1640,BISERICA DE LEMN,PRISACA,OLT
1641,BISERICA SFANTUL NICOLAE,PROFA,OLT
1642,ANSAMBLUL BRATASANU,RADOMIRESTI,OLT
1643,VESTIGIILE ORASULUI ROMAN,RESCA,OLT
1644,BISERICA SFANTUL NICOLAE,RESCA,OLT
1645,STATUIA SFANTUL CONSTANTIN CEL MARE,RESCA,OLT
1646,BISERICA DE LEMN RUSANESTI,RUSANESTI,OLT
1647,BISERICA SFINTII MARTIRI BRANCOVENI,RUSANESTI,OLT
1648,BISERICA ADORMIREA MAICII DOMNULUI,SAMBURESTI,OLT
1649,BISERICA STANULEASA,SAMBURESTI,OLT
1650,BISERICA ADORMIREA MAICII DOMNULUI,SCARISOARA,OLT
1651,BISERICA BAPTISTA,SCORNICESTI,OLT
1652,CASA MEMORIALA NICOLAE CEAUSESCU,SCORNICESTI,OLT
1653,BISERICA ADORMIREA MAICII DOMNULUI,SCORNICESTI,OLT
1654,BISERICA ADORMIREA MAICII DOMNULUI,SLATINA,OLT
1655,BISERICA NASTEREA MAICII DOMNULUI,SLATINA,OLT
1656,BISERICA ADVENTISTA,SLATINA,OLT
1657,BISERICA SFANTA TREIME,SLATINA,OLT
1658,BISERICA SFANTUL IOAN BOTEZATORUL,SLATINA,OLT
1659,BISERICA SFINTII CONSTANTIN SI ELENA,SLATINA,OLT
1660,BISERICA SFINTII VOIEVOZI,SLATINA,OLT
1661,BISERICA SFANTUL NICOLAE COASTA,SLATINA,OLT
1662,BUST RADU GRECEANU,SLATINA,OLT
1663,CASA FANTANEANU,SLATINA,OLT
1664,CASA IOAN CALUGARU,SLATINA,OLT
1665,CASA STRADA MIHAI EMINESCU NR. 44,SLATINA,OLT
1666,CASA STRADA MIHAI EMINESCU NR. 48,SLATINA,OLT
1667,CATEDRALA SLATINA,SLATINA,OLT
1668,CLADIRE BNR,SLATINA,OLT
1669,COFETARIA ATLETUL ALBANEZ ,SLATINA,OLT
1670,COLEGIUL NATIONAL RADU GRECEANU,SLATINA,OLT
1671,MANASTIREA CLOCOCIOV,SLATINA,OLT
1672,MUZEUL DE ETNOGRAFIE,SLATINA,OLT
1673,MUZEUL JUDETEAN OLT,SLATINA,OLT
1674,OBELISC SLATINA,SLATINA,OLT
1675,PODUL PESTE OLT,SLATINA,OLT
1676,POLITIA LOCALA SLATINA,SLATINA,OLT
1677,PRIMARIA SLATINA,SLATINA,OLT
1678,REGISTRUL COMERTULUI SLATINA,SLATINA,OLT
1679,SCHITUL STREHARET,SLATINA,OLT
1680,SCOALA PRIMARA DE BAIETI,SLATINA,OLT
1681,STATUIE ECATERINA TEODOROIU,SLATINA,OLT
1682,STATUIE EUGEN IONESCO,SLATINA,OLT
1683,STATUIE NICOLAE TITULESCU,SLATINA,OLT
1684,STATUIE TUDOR VLADIMIRESCU,SLATINA,OLT
1685,BISERICA ADORMIREA MAICII DOMNULUI,SPRANCEANA,OLT
1686,BISERICA ADORMIREA MAICII DOMNULUI,STEFANESTI,OLT
1687,BISERICA DE LEMN,STEFANESTI,OLT
1688,ANSAMBLUL BISERICII SFINTILOR VOIEVOZI,STREJESTII DE SUS,OLT
1689,BISERICA SFANTA PARASCHEVA,TATULESTI,OLT
1690,BISERICA SFANTUL GHEORGHE DE JOS,TATULESTI,OLT
1691,BISERICA SFANTUL NICOLAE,TIA MARE,OLT
1692,BISERICA SFANTUL GRIGORE DECAPOLITUL,GROJDIBODU,OLT
1693,BISERICA SFANTUL IOAN BOTEZATORUL,REDEA,OLT
1694,BISERICA SFINTII VOIEVOZI,CIOROIU,OLT
1695,BISERICA SFANTUL GHEORGHE,OSICA DE SUS,OLT
1696,BISERICA SFANTUL NICOLAE,FALCOIU,OLT
1697,CONACUL NEAMTU,OLARI,OLT
1698,CULA CALATEANU,PIATRA OLT,OLT
1699,BISERICA SFANTUL NICOLAE,PIATRA OLT,OLT
1700,CASA MEMORIALA NICOLAE TITULESCU,NICOLAE TITULESCU,OLT
1701,CONACUL ARGESANU,PIATRA OLT,OLT
1702,MANASTIREA BRANCOVENI,BRANCOVENI,OLT
1703,Mănăstirea Seaca Mușetești – Poboru,SEACA,OLT
1704,"Biserica „Sfânta Treime“ – Carlogani, Cepari",CEPARI,OLT
1705,"Biserica „Sfântul Nicolae“ – Colonesti, Maldar",Maldar,OLT
1706,"Biserica „Sfântul Ioan Botezătorul“ – Corbu, Ciuresti",Ciuresti,OLT
1707,Biserica „Sfântul Nicolae“ – Cungrea,Cungrea,OLT
1708,"Biserica de lemn „Cuvioasa Paraschiva“ – Cungrea, Ibanesti",Ibanesti,OLT
1709,"Biserica „Sfântul Gheorghe“ – Gradinari, Runcu Mare",Runcu Mare,OLT
1710,"Biserica „Adormirea Maicii Domnului“ – Leleasca, Afumati",Afumati,OLT
1711,Biserica „Adormirea Maicii Domnului“ – Leleasca,Leleasca,OLT
1712,"Biserica „Sfântul Dumitru“ – Milcov, Milcov Deal",Milcov-Deal,OLT
1713,"Biserica „Sfinții Voievozi“ – Milcov, Ulmi",Ulmi,OLT
1714,"Biserica „Cuvioasa Paraschiva“ – Morunglav, Poiana Mare",Poiana Mare,OLT
1715,Biserica „Sfântul Nicolae“ – Orlea,Orlea,OLT
1716,"Biserica de lemn „Adormirea Maicii Domnului“ – Perieti, Magura",Magura,OLT
1717,"Biserica de lemn „Sfântul Nicolae“ – Perieti, Perietii de Jos",Perietii de Jos,OLT
1718,"Fostul schit Deleni – Teslui, Deleni",Deleni,OLT
1719,"Biserica de lemn „Cuvioasa Paraschiva“ – Topana, Gojgarei",Gojgarei,OLT
1720,Biserica „Sfântul Gheorghe“ – Tufeni,Tufeni,OLT
,TEXTE TRIMISE,TEXTE DE TRIMIS,
GIURGIU,62,4,
CONSTANTA,147,23,
CALARASI,48,0,
DOLJ,111,18,
MEHEDINTI,99,0,
TELEORMAN,53,2,
OLT,92,61,
TOTAL,612,108,720
