1417,﻿Cula Cuțui,Stronghold Cutui,Broșteni, Mehedinţi,44.760206,22.980387
1029,PRIMARIA GIURGIU,City Hall Giurgiu,GIURGIU,GIURGIU,43.9016138,25.9700781\
1030,STATUIA LUI VLAD TEPES GIURGIU,Statue of Vlad Tepes,GIURGIU,GIURGIU,43.9016138,25.9700781\
1031,CONSILIUL JUDETEAN GIURGIU,Giurgiu County Council,GIURGIU,GIURGIU,43.9016138,25.9700781\
1032,TURNUL CEASORNICULUI GIURGIU,Watchmaker's Tower,GIURGIU,GIURGIU,43.9016138,25.9700781\
1034,STATUIA LUI NICOLAE IORGA GIURGIU,Statue of Nicolae Iorga,GIURGIU,GIURGIU,43.9016138,25.9700781\
1035,LICEUL ION MAJORESCU GIURGIU,Ion Maiorescu High School,GIURGIU,GIURGIU,43.9016138,25.9700781\
1037,MAUSOLEUL EROILOR GIURGIU,Heroes Mausoleum,GIURGIU,GIURGIU,43.9016138,25.9700781\
1038,STATUIA LUI MIHAI VITEAZU GIURGIU,Statue of Michael the Brave,GIURGIU,GIURGIU,43.9016138,25.9700781\
1040,MONUMENTUL EROILOR REVOLUTIEI 89 GIURGIU,Revolution Heroes Monument,GIURGIU,GIURGIU,43.9016138,25.9700781\
1045,MUZEUL TEOHARI ANTONESCU,Teohari Antonescu Museum,GIURGIU,GIURGIU,43.9016138,25.9700781\
1046,PARCUL ALEI GIURGIU,Park Alei,GIURGIU,GIURGIU,43.9016138,25.9700781\
1047,STATUIA LUI MIHAI EMINESCU,Statue of Mihai Eminescu in Park Alei,GIURGIU,GIURGIU,43.9016138,25.9700781\
1048,MUZEUL POLITIEI DE FRONTIERA GIURGIU,Border Police Museum,GIURGIU,GIURGIU,43.9016138,25.9700781\
1049,CASA DR. A. VIANU,House Dr. A Vianu,GIURGIU,GIURGIU,43.9016138,25.9700781\
1052,ANSAMBLUL ARHITECTURAL UDRISTE-NASTUREL HERASTI,Architectural Ensemble Udrişte-Năsturel,HERASTI,GIURGIU,43.9016138,25.9700781\
1055,Monumentul Eroilor,Heroes Monument,MALU,GIURGIU,43.8920308013974,25.9503497126499\
1056,CONACUL LUI CALINESCU MIHAILESTI,Calinescu's Mansion,MIHAILESTI,GIURGIU,44.3234331,25.9067022\
1059,RUINELE CONACULUI RADU SERBAN MIRONESTI,Radu Serban Mansion Ruins,MIRONESTI,GIURGIU,43.9016138,25.9700781\
1064,PRIMARIA VEDEA,Vedea City Hall,VEDEA,GIURGIU,43.7788183,25.786516\
1065,MONUMENTUL EROILOR VEDEA,Heroes Monument,VEDEA,GIURGIU,43.7788183,25.786516\
1066,STATUIA APOLLO,Apollo Belvedere Statue,GIURGIU,GIURGIU,43.9016138,25.9700781\
1242,BUSTUL LUI BUREBISTA,Bust of Burebista,CALARASI,CALARASI,44.2042025,27.3404386\
1243,BUSTUL LUI EUGEN CIALIC,Bust of Eugen Cialic,CALARASI,CALARASI,44.2042025,27.3404386\
1244,CASA ANA SI MARINACHE POPESCU,House Ana and Marinache Popescu,CALARASI,CALARASI,44.2042025,27.3404386\
1245,CASA CONSTANTIN TICAN,House Constantin Tican,CALARASI,CALARASI,44.2042025,27.3404386\
1248,MONUMENTUL EROILOR,Heroes Monument,CALARASI,CALARASI,44.2042025,27.3404386\
1249,MUZEUL DUNARII DE JOS,Lower Danube Museum,CALARASI,CALARASI,44.2042025,27.3404386\
1250,MUZEUL MUNICIPAL,Municipal Museum Calarasi,CALARASI,CALARASI,44.2042025,27.3404386\
1251,PALATUL PREFECTURII,Calarasi Prefecture Palace,CALARASI,CALARASI,44.2042025,27.3404386\
1252,PARCUL FLORILOR,Flower Park,CALARASI,CALARASI,44.2042025,27.3404386\
1253,PARCUL MUNICIPAL,Municipal Park,CALARASI,CALARASI,44.2042025,27.3404386\
1254,PRIMARIA CALARASI,City Hall Calarasi,CALARASI,CALARASI,44.2042025,27.3404386\
1255,SCOALA GIMNAZIALA CAROL I,Charles I Middle School,CALARASI,CALARASI,44.2042025,27.3404386\
1256,STATUIA CAROL I,Statue of Charles I,CALARASI,CALARASI,44.2042025,27.3404386\
1257,STATUIA MIHAI EMINESCU,Statue of Mihai Eminescu,CALARASI,CALARASI,44.2042025,27.3404386\
1258,STATUIA LUI IONEL BRATIANU,Statue of Ionel Brătianu,CALARASI,CALARASI,44.2042025,27.3404386\
1259,VECHEA PRIMARIE,Old Town Hall,CALARASI,CALARASI,44.2042025,27.3404386\
1264,LACUL FRASINET,Lake Frasinet,FRASINET,CALARASI,44.3199871,26.8109399\
1266,CASA MEMORIALA ALEXANDRU SAHIA,Alexandru Sahia Memorial House,MANASTIREA,CALARASI,44.2144692,26.899924\
1271,MONUMENTUL EROILOR,Heroes Monument,OLTENITA,CALARASI,44.0850046,26.637582\
1272,MONUMENTUL EROILOR RUSI,Russian Heroes Monument,OLTENITA,CALARASI,44.0850046,26.637582\
1273,MUZEUL CIVILIZATIEI GUMELNITA,Civilisation Museum Gumelniţa,OLTENITA,CALARASI,44.0850046,26.637582\
1274,TURNUL DE APA OLTENITA,Water tower,OLTENITA,CALARASI,44.0850046,26.637582\
1280,LACUL VALEA ROSIE,Lake Red Valley,VALEA ROSIE,CALARASI,44.2042025,27.3404386
1280,Lacul Valea Roșie,Lake Red Valley,Valea Roșie, Călăraşi,32.0000270730605,-81.1087042531113
1282,RUINELE BISERICII FRUNZANESTI,Frunzanesti Church Ruins,FUNDENI,CALARASI,44.3734918,26.3454961\
1283,ANSAMBLUL CURTII BOIERILOR DUDESCU,Boyar Dudescu Court Ensemble,FUNDENI,CALARASI,44.3734918,26.3454961\
1067,CETATEA CAPIDAVA,not defined,Capidava,CONSTANTA,44.2059971306222,28.626751569045\
1072,MONUMENTUL EROILOR CERNAVODA,Heroes Monument,Cernavoda,CONSTANTA,44.3500065,28.0397302\
1073,MUZEUL AXIOPOLIS CERNAVODA,Axiopolis Museum,Cernavoda,CONSTANTA,44.3500065,28.0397302\
1074,PODUL CAROL I,Charles I Bridge,Cernavoda,CONSTANTA,44.3500065,28.0397302\
1080,BANCA STR. ARHIEPISCOPIEI,Bank 9 Arhepiscopiei Street,Constanta,CONSTANTA,44.176017,28.6155615\
1090,BURSA VECHE,Old Stock Exchange,Constanta,CONSTANTA,44.176017,28.6155615\
1091,BUSTUL LUI ION BANESCU,Bust Ion Bănescu,Constanta,CONSTANTA,44.176017,28.6155615\
1092,BUSTUL LUI GRIGORE ANTIPA,Bust of Grigore Antipa,Constanta,CONSTANTA,44.176017,28.6155615\
1093,BUSTUL LUI VASILE PARVAN,Bust of Vasile Parvan,Constanta,CONSTANTA,44.176017,28.6155615\
1094,CASA ALLEON,House Alleon,Constanta,CONSTANTA,44.176017,28.6155615\
1095,CASA AVOCAT BARZAN,House Lawyer Barzan,Constanta,CONSTANTA,44.176017,28.6155615\
1096,CASA AVOCAT TRAIAN BELLU,House Lawyer Traian Bellu,Constanta,CONSTANTA,44.176017,28.6155615\
1097,CASA BANESCU,House Banescu,Constanta,CONSTANTA,44.176017,28.6155615\
1098,CASA BARZANESCU,House Barzanescu,Constanta,CONSTANTA,44.176017,28.6155615\
1099,CASA CANANAU,House Cananau,Constanta,CONSTANTA,44.176017,28.6155615\
1100,CASA CAPITAN STANESCU,House Capitan Stanescu,Constanta,CONSTANTA,44.176017,28.6155615\
1101,CASA CONSTANTINIDI,House Constantinidi,Constanta,CONSTANTA,44.176017,28.6155615\
1102,CASA CU BOWINDOURI,House with Bowinduri,Constanta,CONSTANTA,44.176017,28.6155615\
1103,CASA CU LEI,House with Lions,Constanta,CONSTANTA,44.176017,28.6155615\
1104,CASA CUCULIS,House Cuculis,Constanta,CONSTANTA,44.176017,28.6155615\
1105,CASA DE CULTURA A SINDICATELOR,Unions House of Culture,Constanta,CONSTANTA,44.176017,28.6155615\
1106,CASA GRIGORIU,House Grigoriu,Constanta,CONSTANTA,44.176017,28.6155615\
1107,CASA ING. PASLA,House of Engineer Pâsla,Constanta,CONSTANTA,44.176017,28.6155615\
1108,CASA MANICARTIDE,House Manicatide,Constanta,CONSTANTA,44.176017,28.6155615\
1109,CASA PILESCU,House Pilescu,Constanta,CONSTANTA,44.176017,28.6155615\
1110,CASA SOMANESCU,House Şomănescu,Constanta,CONSTANTA,44.176017,28.6155615\
1111,CASA SULMONA NR. 19,House Sulmona,Constanta,CONSTANTA,44.176017,28.6155615\
1112,CASA TEODOROU ROUSOU,House Teodorou Rousou,Constanta,CONSTANTA,44.176017,28.6155615\
1113,CASA THEILER,House Theiler,Constanta,CONSTANTA,44.176017,28.6155615\
1114,CASA ZAFIRIOS KYRIAKOU,House Zafirios Kyriakou,Constanta,CONSTANTA,44.176017,28.6155615\
1115,CASA ZOTTU,House Zottu,Constanta,CONSTANTA,44.176017,28.6155615\
1116,CASINO CONSTANTA,Casino Constanta,Constanta,CONSTANTA,44.176017,28.6155615\
1118,CERCUL MILITAR,Military Club,Constanta,CONSTANTA,44.176017,28.6155615\
1119,CETATEA TOMIS,Fortress Tomis,Constanta,CONSTANTA,44.176017,28.6155615\
1120,COLEGIUL NATIONAL PEDAGOGIC,National Pedagogic College,Constanta,CONSTANTA,44.176017,28.6155615\
1121,COMANDAMENTUL MARINEI MILITARE,Navy Command,Constanta,CONSTANTA,44.176017,28.6155615\
1124,FARUL CAROL I,Lighthouse Charles I,Constanta,CONSTANTA,44.176017,28.6155615\
1125,FARUL CONSTANTA,Lighthouse Constanta,Constanta,CONSTANTA,44.176017,28.6155615\
1126,FARUL GENOVEZ,Genovese Lighthouse,Constanta,CONSTANTA,44.176017,28.6155615\
1127,FOSTUL HOTEL MERCUR,Former Hotel Mercur,Constanta,CONSTANTA,44.176017,28.6155615\
1128,FOST HOTEL SI CABARET BRITANIA,Cabaret Britania,Constanta,CONSTANTA,44.176017,28.6155615\
1129,FOSTA RESEDINTA REGALA,Former Royal Residence,Constanta,CONSTANTA,44.176017,28.6155615\
1130,GARA MARITIMA CONSTANTA,Constanta Maritime Station,Constanta,CONSTANTA,44.176017,28.6155615\
1133,GRUP STATUAR PESCARII,Statuary Group Fishermen,Constanta,CONSTANTA,44.176017,28.6155615\
1134,HANUL BALCAN,Inn Balcan,Constanta,CONSTANTA,44.176017,28.6155615\
1135,HOTEL INTIM,Hotel Intim,Constanta,CONSTANTA,44.176017,28.6155615\
1137,LICEUL MIHAI EMINESCU,Mihai Eminescu High School,Constanta,CONSTANTA,44.176017,28.6155615\
1138,MICRODELTA,Microdelta,Constanta,CONSTANTA,44.176017,28.6155615\
1139,STATUIE LUPOAICA,Wolf Statue,Constanta,CONSTANTA,44.176017,28.6155615\
1140,MONUMENT CADEREA DE PE SOCLU,Monument Fall off Base,Constanta,CONSTANTA,44.176017,28.6155615\
1141,MONUMENTUL EROILOR,Heroes Monument,Constanta,CONSTANTA,44.176017,28.6155615\
1142,MONUMENTUL MARINARILOR ROMANI,Romanian Sailors Monument,Constanta,CONSTANTA,44.176017,28.6155615\
1143,MONUMENTUL VICTORIEI,Victory Monument,Constanta,CONSTANTA,44.176017,28.6155615\
1145,MUZEUL DE ARTA CONSTANTA,Art Museum Constanta,Constanta,CONSTANTA,44.176017,28.6155615\
1146,MUZEUL DE ARTA POPULARA CONSTANTA,Folk Art Museum Constanta,Constanta,CONSTANTA,44.176017,28.6155615\
1147,MUZEUL DE ISTORIE,History Museum Constanta,Constanta,CONSTANTA,44.176017,28.6155615\
1148,MUZEUL DE SCULPTURA ION JALEA,Sculpture Museum Ion Jalea,Constanta,CONSTANTA,44.176017,28.6155615\
1149,MUZEUL EDIFICIUL CU MOZAIC,Edifice with Mosaic Museum,Constanta,CONSTANTA,44.176017,28.6155615\
1150,MUZEUL MARINEI,Navy Museum Constanta,Constanta,CONSTANTA,44.176017,28.6155615\
1151,MUZEUL MILITAR CONSTANTA,Military Museum,Constanta,CONSTANTA,44.176017,28.6155615\
1152,NATURA DINO PARK,Natura Dino Park,Constanta,CONSTANTA,44.176017,28.6155615\
1153,OBSERVATOR ASTRONOMIC,Astronomical Observatory,Constanta,CONSTANTA,44.176017,28.6155615\
1154,OFICIUL TELEFONIC CONSTANTA,Phone Office,Constanta,CONSTANTA,44.176017,28.6155615\
1155,PALATUL ARHIEPISCOPIEI,Archdiocese Palace,Constanta,CONSTANTA,44.176017,28.6155615\
1156,PARCUL ARHEOLOGIC,Archaeological Park,Constanta,CONSTANTA,44.176017,28.6155615\
1157,PARCUL GARII,Park of the Station,Constanta,CONSTANTA,44.176017,28.6155615\
1158,PARCUL TABACARIEI,Park Tăbăcăriei,Constanta,CONSTANTA,44.176017,28.6155615\
1159,PLANETARIU,Planetarium,Constanta,CONSTANTA,44.176017,28.6155615\
1161,PRIMARIA CONSTANTA,Constanta City Hall,Constanta,CONSTANTA,44.176017,28.6155615\
1163,SILOZURILE ANGHEL SALIGNY,Anghel Saligny Silos,Constanta,CONSTANTA,44.176017,28.6155615\
1164,STATUIA ARUNCATORUL CU DISCUL,Disc Thrower Statue,Constanta,CONSTANTA,44.176017,28.6155615\
1165,STATUIA CARMEN SYLVA,Statue of Carmen Sylva,Constanta,CONSTANTA,44.176017,28.6155615\
1166,STATUIA EXTAZ,Statue Extaz,Constanta,CONSTANTA,44.176017,28.6155615\
1167,STATUIA FATA LA MARE,Statue Girl at Sea,Constanta,CONSTANTA,44.176017,28.6155615\
1168,STATUIA FAUN SI NIMFA,Faun and Nymph Statue,Constanta,CONSTANTA,44.176017,28.6155615\
1169,STATUIA LUI MIHAI EMINESCU,Statue of Mihai Eminescu,Constanta,CONSTANTA,44.176017,28.6155615\
1170,STATUIA LUI OVIDIU,Ovid's Statue,Constanta,CONSTANTA,44.176017,28.6155615\
1171,STATUIA TINERETE,Statue Youth,Constanta,CONSTANTA,44.176017,28.6155615\
1176,TERMELE ROMANE,Roman Thermae,Constanta,CONSTANTA,44.176017,28.6155615\
1177,TRIBUNALUL CONSTANTA,Constanta Tribunal,Constanta,CONSTANTA,44.176017,28.6155615\
1178,VILA REGALA,Royal Villa,Constanta,CONSTANTA,44.176017,28.6155615\
1179,VILA SUTU,Vila Sutu,Constanta,CONSTANTA,44.176017,28.6155615\
1180,OBELISC,Obelisk,Costinesti,CONSTANTA,43.9474323,28.6297605\
1184,GRUP STATUAR COPII,Statuary Group Children,Eforie Nord,CONSTANTA,44.0661998,28.6353492\
1185,HOTEL BELONA,Hotel Belona,Eforie Nord,CONSTANTA,44.0661998,28.6353492\
1187,PARCUL MOVILA,Park Movila,Eforie Sud,CONSTANTA,44.0277966,28.6504306\
1188,ANSAMBLUL VASILE COTOVU,Vasile Cotovu Ensemble,Harsova,CONSTANTA,44.6924106,27.9545933\
1190,CETATEA CARSIUM,Fortress Carsium,Harsova,CONSTANTA,44.6924106,27.9545933\
1192,MUZEUL CARSIUM,Museum Carsium,Harsova,CONSTANTA,44.6924106,27.9545933\
1193,CETATEA HISTRIA,Histria Citadel,Histria,CONSTANTA,44.1723873,28.6137437\
1194,COMPLEX ARHEOLOGIC HISTRIA,Archaeological Complex Histria,Histria,CONSTANTA,44.1723873,28.6137437\
1195,CETATEA CALLATIS,Callatis Citadel,Mangalia,CONSTANTA,43.8224672,28.5836648\
1198,MORMANTUL CU PAPYRUS,Tomb with Papyrus,Mangalia,CONSTANTA,43.8224672,28.5836648\
1199,MUZEUL DE ARHEOLOGIE CALLATIS,Museum of Archaeology Callatis,Mangalia,CONSTANTA,43.8224672,28.5836648\
1201,SITUL ARHEOLOGIC MANGALIA,Archaeological Site Mangalia,Mangalia,CONSTANTA,43.8224672,28.5836648\
1204,CETATEA ULMETUM,Fortress Ulmetum,Pantelimon,CONSTANTA,44.5470341,28.3305219\
1207,CHEILE DOBROGEI,Dobrogea Gorges,Tirgusor,CONSTANTA,44.4579071,28.4165953\
1208,MONUMENTUL EROILOR,Heroes Monument,Tirgusor,CONSTANTA,44.4579071,28.4165953\
1209,MUZEUL DE ARTA,Art Museum,Topalu,CONSTANTA,44.5518376,28.0502966\
1210,Muzeul Marinei Mangalia,Navy Museum,Mangalia,CONSTANTA,43.8224672,28.5836648\
1211,Situl Arheologic statia de biogaz Mangalia,Biogas Station Archaeological Site,Mangalia,CONSTANTA,43.8224672,28.5836648\
1212,Ansamblul rupestru Murfatlar,Murfatlar Cave Complex,Murfatlar,CONSTANTA,44.1816483829466,28.4059751376141\
1213,Rezervatia Naturala Padurea Fantanita,Fântâniţa Forest Nature Reserve,Murfatlar,CONSTANTA,44.1816483829466,28.4059751376141\
1214,Turn de Apa,Water Tower,Murfatlar,CONSTANTA,44.1816483829466,28.4059751376141\
1215,Gara Murfatlar,Station Murfatlar,Murfatlar,CONSTANTA,44.1816483829466,28.4059751376141\
1217,Conacul Mihail Kogalniceanu,Mihail Kogalniceanu Mansion,Murfatlar,CONSTANTA,44.1816483829466,28.4059751376141\
1219,Muzeul Viei si al Vinului,Vineyard and Wine Museum,Murfatlar,CONSTANTA,44.1816483829466,28.4059751376141\
1220,Muzeul Eroilor Murfatlar,Heroes Monument Murfatlar,Murfatlar,CONSTANTA,44.1816483829466,28.4059751376141\
1221,Seminarul Musulman,Muslim Seminar,Medgidia,CONSTANTA,44.2609679,28.2805122\
1222,Casa Murad G. Ali,House Murad Ali G.,Medgidia,CONSTANTA,44.2609679,28.2805122\
1223,Statuie Femeia cu Harpa,Woman with Harp Statue,Medgidia,CONSTANTA,44.2609679,28.2805122\
1225,Monumentul Eroilor Sarbi,Serbian Heroes Monument,Medgidia,CONSTANTA,44.2609679,28.2805122\
1226,Primaria Medgidia,City Hall Medgidia,Medgidia,CONSTANTA,44.2609679,28.2805122\
1227,Crama Lipnita,Winery Lipnita,Ostrov,CONSTANTA,44.1026099,27.371125\
1228,Crama Ostrov,Winery Ostrov,Ostrov,CONSTANTA,44.1026099,27.371125\
1229,Cetatea Bizantina Vicina,Vicina Byzantine Fortress,Ostrov,CONSTANTA,44.1026099,27.371125\
1230,Peretii Calcarosi de la Petrosani,Limestone Walls from Petrosani,Ostrov,CONSTANTA,44.1026099,27.371125\
1231,Muzeul Satesc Limanu,Village Museum,Limanu,CONSTANTA,43.7963884,28.5328514\
1233,Muzeul arheologic Adamclisi,Archaeological Museum Adamclisi,Adamclisi,CONSTANTA,44.0832031,27.9506159\
1234,Monumentul Trophaeum Traiani,Monument Trophaeum Trajani,Adamclisi,CONSTANTA,44.0832031,27.9506159\
1235,Cetatea Adamiclisi,Fortress Adamclisi,Adamclisi,CONSTANTA,44.0832031,27.9506159\
1236,Basilica Adamclisi,Basilique Adamclisi,Adamclisi,CONSTANTA,44.0832031,27.9506159\
2591,Castelul Medieval “Baba Vida”,Medieval Castle “Baba Vida”,Vidin, Vidin,43.9933323,22.8757614
2592,Muzeul Krastata Kazarma,Krastata Kazarma Museum,Vidin, Vidin,43.9933323,22.8757614
2593,Muzeul Konaka,Konaka Museum,Vidin, Vidin,43.9933323,22.8757614
2594,Galeria de artă “Nikola Petrov”,Art Gallery “Nikola Petrov”,Vidin, Vidin,43.9933323,22.8757614
2595,Stâncile Belograchik,Belogradchik Rocks,Belograchik, Vidin,44.082459,23.0328779
2596,Muzeul de Istorie din Vidin,History Museum in Vidin,Vidin, Vidin,43.9933323,22.8757614
2597,Vechea Poștă Turcească,Turkish Old Post Office,Vidin, Vidin,43.9933323,22.8757614
2598,Moscheea și Biblioteca Osman Pazvantoglu,Osman Pazvantoglu Mosque and Library,Vidin, Vidin,43.9933323,22.8757614
2599,Muzeul de Istorie din Belogradchik,History Museum in Belogradchik,Belograchik, Vidin,44.082459,23.0328779
2600,Observatorul Astronomic,Astronomical Observatory,Belograchik, Vidin,44.082459,23.0328779
2601,Pivnița de vinuri Borovitsa,The wine cellar Borovitsa,Belogradchik, Vidin,43.6251984,22.686516
2602,Cetatea “Kaleto”,Fortress “Kaleto”,Belogradchik, Vidin,43.6251984,22.686516
2603,Hanul Madonna din Falkovets,Madonna Inn Falkovets,Yanyovets, Vidin,44.082459,23.0328779
2604,Cetatea “Castra Martis”,Fortress “Castra Martis”,Vidin, Vidin,43.9933323,22.8757614
2605,Cetatea Romană “Ad Marum”,Roman Fortress “Ad Marum”,Koshava, Vidin,44.0732199,23.0295763
2606,Cetatea Romană “Ratsaria”,Roman Fortress “Ratsara”,Archar, Vidin,43.8096645,22.9194769
2607,Cetatea “Florentiana”,Fortress “Florentiana”,Florentin, Vidin,44.1349752,22.8499728
2608,Teatrul de Stat de Păpuși,State Puppet Theatre,Vidin, Vidin,43.9933323,22.8757614
2609,Biblioteca Regională,Regional Library,Vidin, Vidin,43.9933323,22.8757614
2610,Centrul comunitar “Tsvyat”,Community center “Tsvyat”,Vidin, Vidin,43.9933323,22.8757614
2611,Stambol Kapiya,Stambol Kapiya,Vidin, Vidin,43.9933323,22.8757614
2612,Turnul Ceasului satul Chuprene,Clock Tower Village Chuprene,Chuprene, Vidin,43.4948892,22.6880017
2613,Muzeul Științei și Naturii,Museum of Science and Nature,Belogradchik, Vidin,43.6251984,22.686516
2614,Casa Culturii “Dezvoltarea”,House of Culture “Dezvoltarea”,Belogradchik, Vidin,43.6251984,22.686516
2615,Casa de Cultură “Dezvoltarea”,House of Culture “Development”,Bregovo, Vidin,44.1256629,22.6654464
2616,Casa de Cultură “Iluminarea”,House of Culture “Enlightenment”, Vazrajdane, Vidin,43.9945725,22.8812428
2617,Casa de cultură Paisii Hilendarski,House of Culture Paisii Hilendarski,Dimovo, Vidin,43.741477,22.7271977
2618,Casa de Cultură Mito Markov,House of Culture Mito Markov,Makresh, Vidin,43.7687169,22.6601212
2619,Galeria de artă - Belogradchik,Art Gallery - Belogradchik,Belogradchik, Vidin,43.6251984,22.686516
2620,Dimitrovden - 26 Octombrie,Dimitrovden - October 26,Vidin, Vidin,43.9933323,22.8757614
2621,Ziua Iordanului - 6 Ianuarie,Jordan Day - January 6,Vidin, Vidin,43.9933323,22.8757614
2622,Regata Internațională a Dunării în August,Danube International Regatta in August,Vidin, Vidin,43.9933323,22.8757614
2623,Drumeții pe muntele Midgur în iulie,Hiking Mount Midzhur in July,Vidin, Vidin,43.9933323,22.8757614
2624,Dansând pe Dunăre - Baba Vida,Dancing on the Danube - Baba Vida,Vidin, Vidin,43.9933323,22.8757614
2625,Festivalul de Folk din Belogradchik,Folk Festival in Belogradchik,Belogradchik, Vidin,43.6251984,22.686516
2626,Festivalul Internațional Salash,International Festival Salash,Novo Korito - Salash, Vidin,43.613778,22.528107
2627,Felix Romuliana - Rezidența Împ. Galerius,not defined,Vidin, Vidin,43.996159,22.867930
2628,Sistemul Cetate Kaleto,The Fortress Kaleto System,Vidin, Vidin,43.9933323,22.8757614
2629,Centrul comunitar “Obrazovanie”,Community center “Obrazovanie”,Archar, Vidin,43.8096645,22.9194769
2630,Centrul Comunitar “Naroden buditel”,Community Center “Naroden buditel”,Oreshets, Vidin,43.6357481,22.733431
2631,Centrul comunitar “Valiyo Burdashki”,Community center “Valiyo Burdashki”,Izvor, Vidin,43.7492408,22.801901
2097,Cetatea Castra Ad Montanezium,Fortress Castra Ad Montanezium,Montana, Montana,43.4456186,23.2006777
2098,Muzeul de Istorie,History Museum,Montana, Montana,43.4456186,23.2006777
2099,Expoziția Arheologică ”Lapidarium”,Archaeological exhibition ”Lapidarium”,Motana, Montana,43.4456186,23.2006777
2100,Muzeul Etnografic,Ethnographic Museum,Berkovitsa, Montana,43.2373907,23.1242506
2101,Casa Memorială și Muzeul Ivan Vazov,Memorial House and Museum Ivan Vazov,Berkovitsa, Montana,43.2373907,23.1242506
2102,Muzeul de Istorie,History Museum,Lom, Montana,43.8186814,23.2445017
2103,Muzeul Etnografic Katerina Kushta,Ethnographic Museum Katerina Kushta,Chiprovtsi, Montana,43.4247033,22.8996336
2104,Turnul cu Ceas din Berkovitsa,Clock Tower in Berkovitsa,Berkovitsa, Montana,43.2373907,23.1242506
2105,Casa Krasteva,House Krasteva,Berkovitsa, Montana,43.2373907,23.1242506
2106,Galeria de artă,Art Gallery,Berkovitsa, Montana,43.2373907,23.1242506
2107,Baia turcească,Turkish bath,Berkovitsa, Montana,43.2373907,23.1242506
2108,Galeria de artă “Kiril Petrov”,Art Gallery “Kiril Petrov”,Montana, Montana,43.4456186,23.2006777
2109,Cetatea antică medievală,Ancient medieval fortress,Berkovitsa, Montana,43.2373907,23.1242506
2110,Fântâna de apă “Malinarka”,Water Fountain “Malinarka”,Berkovitsa, Montana,43.2373907,23.1242506
2111,Casa lui Mihailov,Mihailov's house,Montana, Montana,43.4456186,23.2006777
2112,Expoziție muzeu,Museum exhibition,Varshets, Montana,43.1944749,23.2853172
2113,Galerie de Artă,Art Gallery,Varshets, Montana,43.1944749,23.2853172
2114,Cetatea Piatră,Fortress Stone,Botunya, Montana,43.1930450537617,23.2881978372156
2115,Teatrul de dramă Dragomir Asenov,Drama Theatre Dragomir Asenov,Montana, Montana,43.4456186,23.2006777
2116,Muzeul de istorie din Chiprovtsi,History Museum in Chiprovtsi,Chiprovtsi, Montana,43.4247033,22.8996336
2117,Muzeul etnografic,Ethnographic Museum,Chiprovtsi, Montana,43.4247033,22.8996336
2118,Centrul comunitar “Petar Bogdan”,Community center “Petar Bogdan”,Chiprovtsi, Montana,43.4247033,22.8996336
2119,Centrul comunitar Postoyanstvo,Community Center Postoyanstvo,Lom, Montana,43.8186814,23.2445017
2120,Centrul comunitar „Ivan Vazov“,Community center “Ivan Vazov”,Berkovitsa, Montana,43.2373907,23.1242506
2121,Noua baie de minerale,The new mineral bath,Varshets, Montana,43.1944749,23.2853172
2122,Vechea baie de minerale,The old mineral bath,Varshets, Montana,43.1944749,23.2853172
2123,Cazinoul Regal,The Royal Casino,Varshets, Montana,43.1944749,23.2853172
2695,Monumentul Eroului Național “Hristo Botev”,Monument of the National Hero “Hristo Botev”,Vratsa, Vratsa,43.2038499,23.5487847
2696,Muzeul Istoric Regional și Galeria de Artă,Regional History Museum and the Art Gallery,Vratsa, Vratsa,43.2038499,23.5487847
2697,Complexul Renovat Etnografic “Sf. Sofroniy Vrachanski”,Renovated Ethnographic Complex “St. Sofroniy Vrachanski ”,Vratsa, Vratsa,43.2038499,23.5487847
2698,Templu - Monument “Sf. Sofroniy Vrachanski”,Temple - Monument “St. Sofroniy Vrachanski ”,Vratsa, Vratsa,43.2038499,23.5487847
2699,Turnul “Meshchiyte”,Tower “Meshchiyte”,Vratsa, Vratsa,43.2038499,23.5487847
2700,Turnul “Kurtpashova”,“Kurtpashova” Tower,Vratsa, Vratsa,43.2038499,23.5487847
2701,Teatrul Dramatic de Păpuși,Dramatic Puppet Theatre,Vratsa, Vratsa,43.2038499,23.5487847
2702,Casa Tineretului,“Youth House”,Vratsa, Vratsa,43.2038499,23.5487847
2703,Centrul Comunitar “Dezvoltarea”,Community Center “Development”,Vratsa, Vratsa,43.2038499,23.5487847
2704,Centrul Comunitar “Probuda”,Community Center “Probuda”,Vratsa, Vratsa,43.2038499,23.5487847
2705,Biblioteca Regională “Hristo Botev“,Regional Library “Hristo Botev”,Vratsa, Vratsa,43.2038499,23.5487847
2706,Casa Memorială și Muzeul Dimitraki Hadjitoshev,Memorial House and Museum Dimitraki Hadjitoshev,Vratsa, Vratsa,43.2038499,23.5487847
2707,Casa Memorială Ivan Zambin,Ivan Zambin Memorial House,Vratsa, Vratsa,43.2038499,23.5487847
2708,Casa Memorială și Muzeul “Grigorii Najdenov”,Memorial House and Museum “Grigory Najdenov”,Vratsa, Vratsa,43.2038499,23.5487847
2709,Muzeul Național Vasul cu Aburi “Radetzky”,National Museum Steam Ship “Radetzky”,Kozloduy, Vratsa,43.8025137,23.7208301
2710,Școala Renașterii “Vaznesenie”,Renaissance School “Vaznesenie”,Vratsa, Vratsa,43.2038499,23.5487847
